approximator,id_config_approximator,used_budget,n_players,MSE_mean,MSE_q1,MSE_q2,MSE_q3,game_id
PolySHAP-2ADD,39,4750,30,2.3211378744710304e-07,5.986621546390504e-08,1.2276412499108186e-07,2.4734129504275523e-07,Cancer ($d=30$)
PolySHAP-2ADD,39,9746,30,1.3055782994751854e-07,2.9716594133018862e-08,6.827068116648675e-08,1.577804946111619e-07,Cancer ($d=30$)
PolySHAP-2ADD,39,20000,30,6.454519119540407e-08,1.3725030678965707e-08,2.5118808615909704e-08,7.47698082510768e-08,Cancer ($d=30$)
PolySHAP-2ADD-50%,37,268,30,1.3507642287039306e-05,2.570097983295089e-06,5.582814148975847e-06,1.7939031344542144e-05,Cancer ($d=30$)
PolySHAP-2ADD-50%,37,550,30,4.743161408908577e-06,9.895160503181392e-07,2.304603111304702e-06,7.337176373371351e-06,Cancer ($d=30$)
PolySHAP-2ADD-50%,37,1128,30,2.02066792398223e-06,4.820757939313117e-07,1.11373916951044e-06,2.9644476346448103e-06,Cancer ($d=30$)
PolySHAP-2ADD-50%,37,2315,30,7.773657193289261e-07,1.8497302484745978e-07,5.226923664532628e-07,9.671767737050016e-07,Cancer ($d=30$)
PolySHAP-2ADD-50%,37,4750,30,3.713218667422177e-07,8.873480861645125e-08,2.185887925094446e-07,5.166182204069019e-07,Cancer ($d=30$)
PolySHAP-2ADD-50%,37,9746,30,2.1303951733581627e-07,4.932165575555825e-08,8.827406273523679e-08,2.3750137869757763e-07,Cancer ($d=30$)
PolySHAP-2ADD-50%,37,20000,30,9.92920638441627e-08,2.1345048328798416e-08,4.3804235916092554e-08,1.0208577144679463e-07,Cancer ($d=30$)
PolySHAP-2ADD-50%,39,268,30,0.00020361147691327696,6.527768743680337e-05,0.0001195394464323,0.000290659626819775,Cancer ($d=30$)
PolySHAP-2ADD-50%,39,550,30,1.1302680972058737e-05,3.2376100914703815e-06,4.785226258099657e-06,1.563620126430185e-05,Cancer ($d=30$)
PolySHAP-2ADD-50%,39,1128,30,3.3126452452821543e-06,1.0402823841318187e-06,1.7742022258540851e-06,3.827174282326944e-06,Cancer ($d=30$)
PolySHAP-2ADD-50%,39,2315,30,1.5855621668682135e-06,4.2577466921784325e-07,8.693153433321406e-07,2.4474120700811703e-06,Cancer ($d=30$)
PolySHAP-2ADD-50%,39,4750,30,6.300606983677986e-07,2.0440184899870236e-07,2.745839507028598e-07,9.110481931582874e-07,Cancer ($d=30$)
PolySHAP-2ADD-50%,39,9746,30,3.005658273532095e-07,1.1537145596490435e-07,1.6249670666419522e-07,4.071890835114278e-07,Cancer ($d=30$)
PolySHAP-2ADD-50%,39,20000,30,1.1996040428013739e-07,3.9367913578694055e-08,4.691993338401382e-08,1.7488455235582603e-07,Cancer ($d=30$)
PolySHAP-3ADD,37,4750,30,3.0789854658651305e-07,8.738359194523602e-08,1.3609876549998476e-07,2.1804528343809297e-07,Cancer ($d=30$)
PolySHAP-3ADD,37,9746,30,1.3018878526034952e-08,7.067434496148429e-10,1.9664187522320174e-09,7.97479501249527e-09,Cancer ($d=30$)
PolySHAP-3ADD,37,20000,30,9.699752625446205e-10,5.221160287552256e-11,1.6700752507749464e-10,6.648854022953581e-10,Cancer ($d=30$)
PolySHAP-3ADD,39,4750,30,1.164819796585979e-06,2.145907251585266e-07,3.694103600777503e-07,6.847152833523547e-07,Cancer ($d=30$)
PolySHAP-3ADD,39,9746,30,2.295459252439804e-08,4.452739799459725e-09,7.558150920326993e-09,1.8518009265264624e-08,Cancer ($d=30$)
PolySHAP-3ADD,39,20000,30,7.301027248063669e-09,1.310898083762024e-09,2.4409876082619092e-09,5.316049454814068e-09,Cancer ($d=30$)
PolySHAP-3ADD-50%,37,4750,30,2.960655571036249e-06,7.892457226738582e-07,1.398619564178045e-06,4.01925238203229e-06,Cancer ($d=30$)
PolySHAP-3ADD-50%,37,9746,30,1.2752796335129379e-07,4.1075705946468255e-08,6.028592309495059e-08,1.5083033331156789e-07,Cancer ($d=30$)
PolySHAP-3ADD-50%,37,20000,30,4.691787490798735e-08,1.2312804643436496e-08,2.1335282190596173e-08,4.0735565247444806e-08,Cancer ($d=30$)
PolySHAP-3ADD-50%,39,4750,30,2.509370458898902e-07,6.991670667246046e-08,9.544969996453981e-08,2.7075107546729357e-07,Cancer ($d=30$)
PolySHAP-3ADD-50%,39,9746,30,5.808172155757107e-08,1.7467533672087935e-08,2.7762863924004632e-08,7.233499103437567e-08,Cancer ($d=30$)
PolySHAP-3ADD-50%,39,20000,30,2.421136864251576e-08,7.206856965494841e-09,1.1403210118902293e-08,2.6006556795772237e-08,Cancer ($d=30$)
PolySHAP-3ADD-dlog(d),37,4750,30,3.701665142384773e-07,9.885795268610871e-08,2.3089477714334105e-07,4.509279595902043e-07,Cancer ($d=30$)
PolySHAP-3ADD-dlog(d),37,9746,30,1.7019675581297472e-07,5.3955073865321926e-08,7.229897838593819e-08,1.877394262218782e-07,Cancer ($d=30$)
PolySHAP-3ADD-dlog(d),37,20000,30,8.131411903404068e-08,1.9931898974893567e-08,3.857616018899089e-08,9.581825970316954e-08,Cancer ($d=30$)
RegressionMSR,37,31,30,0.00109101664439219,0.000446446957314675,0.0007398985462220499,0.001516270372623875,Cancer ($d=30$)
RegressionMSR,37,64,30,0.0002486399976729503,0.0001374874661698,0.0002163052731827,0.0002721059756601,Cancer ($d=30$)
RegressionMSR,37,131,30,9.53208511512938e-05,6.008501546323125e-05,8.082962620342872e-05,0.0001207430053961,Cancer ($d=30$)
RegressionMSR,37,268,30,2.8515060370379493e-05,1.4006731361851429e-05,1.9828459204011026e-05,2.4785054318181433e-05,Cancer ($d=30$)
RegressionMSR,37,550,30,6.856862294945816e-06,2.6823999964177773e-06,4.679453591754559e-06,7.3279890777668215e-06,Cancer ($d=30$)
RegressionMSR,37,1128,30,1.4701570365125239e-06,5.910457105423666e-07,1.1856750665741637e-06,1.7253695614185298e-06,Cancer ($d=30$)
RegressionMSR,37,2315,30,2.9160105794482895e-07,1.6571899197249597e-07,2.599979394428145e-07,3.3691337297731023e-07,Cancer ($d=30$)
RegressionMSR,37,4750,30,7.236212851033056e-08,4.579751269710256e-08,6.248681461014117e-08,9.44681262114543e-08,Cancer ($d=30$)
RegressionMSR,37,9746,30,1.7924643357212947e-08,1.2121657498406317e-08,1.698711382632025e-08,2.0169572756077028e-08,Cancer ($d=30$)
RegressionMSR,37,20000,30,5.384582119564828e-09,2.8242548112025615e-09,4.556713791080386e-09,7.507406108699387e-09,Cancer ($d=30$)
RegressionMSR,39,31,30,0.0007892324107871867,0.000402334883508375,0.00057434069781745,0.0010820558932171,Cancer ($d=30$)
RegressionMSR,39,64,30,0.00021704439738101433,0.000105879208895375,0.00014782684301495,0.00029389719723295,Cancer ($d=30$)
RegressionMSR,39,131,30,7.01630711700747e-05,3.591692245821352e-05,5.133568055392298e-05,7.140177713003116e-05,Cancer ($d=30$)
RegressionMSR,39,268,30,2.502650627777659e-05,9.125597961357988e-06,1.4459247415431382e-05,2.3545024172432436e-05,Cancer ($d=30$)
RegressionMSR,39,550,30,7.141775880270815e-06,3.2791451197651998e-06,5.0325110826631835e-06,6.72581440620074e-06,Cancer ($d=30$)
RegressionMSR,39,1128,30,1.514949936660269e-06,5.780048087457175e-07,1.1084079066416138e-06,1.695792553138278e-06,Cancer ($d=30$)
RegressionMSR,39,2315,30,2.8240222604352173e-07,1.3580966982929254e-07,2.522318033779611e-07,3.2933852591463555e-07,Cancer ($d=30$)
RegressionMSR,39,4750,30,6.439899045815453e-08,3.911288904652115e-08,5.409844485355467e-08,8.509994733217312e-08,Cancer ($d=30$)
RegressionMSR,39,9746,30,1.732057711561124e-08,9.173008756669214e-09,1.4805811787711372e-08,2.127723775373084e-08,Cancer ($d=30$)
RegressionMSR,39,20000,30,5.991005029063421e-09,3.3900798961672246e-09,4.549058150882112e-09,7.663697272924413e-09,Cancer ($d=30$)
SVARM,37,31,30,0.00315688812648692,0.0021337636603310003,0.0023762668814326,0.003428466027264225,Cancer ($d=30$)
SVARM,37,64,30,0.0038348182100967367,0.00297916558960455,0.00310597568982875,0.003759011921590625,Cancer ($d=30$)
SVARM,37,131,30,0.002460297345782183,0.001717423336837525,0.0019324699269532499,0.002814727097971075,Cancer ($d=30$)
SVARM,37,268,30,0.00112282868187655,0.000822274756052375,0.00087289468085635,0.0013523685546309749,Cancer ($d=30$)
SVARM,37,550,30,0.0005003470634987134,0.00032643722297235,0.0003648406925859,0.000609291514926775,Cancer ($d=30$)
SVARM,37,1128,30,4.407588885857781e-05,2.0410408386076498e-05,2.6648250294821984e-05,4.924328726935405e-05,Cancer ($d=30$)
SVARM,37,2315,30,2.7779658923452737e-05,1.1177688791440513e-05,1.6909579508012917e-05,2.9393624000293136e-05,Cancer ($d=30$)
SVARM,37,4750,30,7.2665918324836635e-06,2.5232073493618674e-06,5.0383029370310874e-06,9.879020096889066e-06,Cancer ($d=30$)
SVARM,37,9746,30,4.686843975881459e-06,1.8881098016471379e-06,2.682584919131032e-06,5.701599670740544e-06,Cancer ($d=30$)
SVARM,37,20000,30,2.044542256302915e-06,8.107098803902663e-07,1.3355197773597269e-06,2.444375587783839e-06,Cancer ($d=30$)
SVARM,39,31,30,0.004078563005108493,0.002981563500682825,0.0031003794838706,0.004795129178892575,Cancer ($d=30$)
SVARM,39,64,30,0.003995887437940744,0.00299269911494455,0.00315772789555285,0.004145981103836601,Cancer ($d=30$)
SVARM,39,131,30,0.0029357754202833067,0.0022416648494295,0.00237681930338925,0.003448880870939325,Cancer ($d=30$)
SVARM,39,268,30,0.0011831355414853467,0.000863064577185075,0.0008868451778484,0.001274465016877825,Cancer ($d=30$)
SVARM,39,550,30,0.00029234823688729873,0.0002004810134434,0.00020989445084535,0.00034479843777552503,Cancer ($d=30$)
SVARM,39,1128,30,4.281012412628786e-05,2.112193322037135e-05,2.3439797722631296e-05,6.772778748041765e-05,Cancer ($d=30$)
SVARM,39,2315,30,8.675017017030535e-06,2.2864926791454197e-06,5.534134306912061e-06,1.0079142934684592e-05,Cancer ($d=30$)
SVARM,39,4750,30,5.0636036261109735e-06,1.7703761474352038e-06,2.678974005996959e-06,6.178768263531813e-06,Cancer ($d=30$)
SVARM,39,9746,30,3.067399688131682e-06,1.1794117207464633e-06,1.3709563581327548e-06,4.700994979097217e-06,Cancer ($d=30$)
SVARM,39,20000,30,1.007213919499548e-06,4.4377685409308886e-07,7.294811794862663e-07,1.3786524200680822e-06,Cancer ($d=30$)
LeverageSHAP,37,9,8,0.04965412344716292,0.0113403657229723,0.02027108869115735,0.051149928305913674,Housing ($d=8$)
LeverageSHAP,37,13,8,0.012316108584166437,0.0039039833803774997,0.00677172415123505,0.0115925542807684,Housing ($d=8$)
LeverageSHAP,37,19,8,0.007433082304636836,0.0033307218401314,0.00502521645411565,0.009608498492373399,Housing ($d=8$)
LeverageSHAP,37,27,8,0.0006396142062364883,0.000129273179293625,0.0002601650532183,0.000713889601443725,Housing ($d=8$)
LeverageSHAP,37,40,8,0.0004016616300413007,5.820220553436719e-05,0.0001506710817607,0.00029214018493497497,Housing ($d=8$)
LeverageSHAP,37,58,8,0.00017638092122719063,3.831744848514973e-05,0.0001241695886432,0.0002529376578933,Housing ($d=8$)
LeverageSHAP,37,84,8,4.0741856056041357e-05,8.110939364479021e-06,1.799243402998574e-05,6.095914871065138e-05,Housing ($d=8$)
LeverageSHAP,37,122,8,2.9620307347769117e-05,5.71052108931237e-06,2.0409593480329802e-05,3.939565909889756e-05,Housing ($d=8$)
LeverageSHAP,37,176,8,7.826658759005764e-06,1.6055219394322206e-06,4.0678498061971044e-06,5.825455218472864e-06,Housing ($d=8$)
LeverageSHAP,37,256,8,1.718735093452215e-29,9.517593225018549e-30,1.4487620021596398e-29,1.911001083259441e-29,Housing ($d=8$)
LeverageSHAP,39,9,8,0.030835897076227945,0.006934538319482525,0.01435115636687245,0.028703766890256773,Housing ($d=8$)
LeverageSHAP,39,13,8,0.009096005421511304,0.0036973278834610502,0.0055546677505284,0.012140680196680275,Housing ($d=8$)
LeverageSHAP,39,19,8,0.00432852363463962,0.0016713613208953,0.00271499837127875,0.005600208914502975,Housing ($d=8$)
LeverageSHAP,39,27,8,0.002941879351562737,0.001173182406466325,0.0019607426343479,0.0037721668693509753,Housing ($d=8$)
LeverageSHAP,39,40,8,0.0014661141554228167,0.000390799500045825,0.00093773296076395,0.001315620799790575,Housing ($d=8$)
LeverageSHAP,39,58,8,0.0012651246885310393,0.000219859061005075,0.0005119685205262001,0.00142426526438935,Housing ($d=8$)
LeverageSHAP,39,84,8,0.0002948954777565806,9.08780929245855e-05,0.0002352776052926,0.00038469855079145,Housing ($d=8$)
LeverageSHAP,39,122,8,0.00024770687921129165,6.870937646957472e-05,0.00015739002469285001,0.0003644057694649,Housing ($d=8$)
LeverageSHAP,39,176,8,8.428708943737863e-05,1.9530881235094036e-05,5.634061795770606e-05,0.000116688265799575,Housing ($d=8$)
LeverageSHAP,39,256,8,1.718735093452215e-29,9.517593225018549e-30,1.4487620021596398e-29,1.911001083259441e-29,Housing ($d=8$)
MSR,37,9,8,0.15952406473525177,0.04159322482325445,0.0747644148473621,0.15514129256386,Housing ($d=8$)
MSR,37,13,8,0.040891808926595094,0.018262306622269575,0.02324895819546255,0.048155545845847005,Housing ($d=8$)
MSR,37,19,8,0.0513951456101306,0.0158055246944755,0.02668619700275915,0.04884875574533685,Housing ($d=8$)
MSR,37,27,8,0.017610462457125584,0.005704575708795275,0.00878407622906255,0.021330372482850225,Housing ($d=8$)
MSR,37,40,8,0.0248452388476142,0.00566879541781035,0.0153078097279026,0.02127208650862055,Housing ($d=8$)
MSR,37,58,8,0.012922381409215816,0.00212403882267295,0.00572381246400665,0.0116333292638447,Housing ($d=8$)
MSR,37,84,8,0.006782975753026954,0.0010301414514831,0.0023746295873734,0.004691488730292825,Housing ($d=8$)
MSR,37,122,8,0.00427743958877705,0.000846577301854325,0.00197726126784295,0.0031857796276783,Housing ($d=8$)
MSR,37,176,8,0.0005436150060306029,0.00011724509728865,0.0003180671411366,0.000474789504796225,Housing ($d=8$)
MSR,37,256,8,1.724991421863421e-29,9.200184641737198e-30,1.417047973314568e-29,1.9008248715699163e-29,Housing ($d=8$)
MSR,39,9,8,0.26111723055972863,0.0430072112357699,0.07801432946855799,0.2017774413178395,Housing ($d=8$)
MSR,39,13,8,0.11412357059229607,0.024700140449553,0.0354354169728964,0.09001388755773786,Housing ($d=8$)
MSR,39,19,8,0.03853643352961475,0.009469489809864225,0.02003012591182295,0.03588075987032905,Housing ($d=8$)
MSR,39,27,8,0.023762110199314554,0.007807329328947975,0.0133036624832149,0.023265418100546824,Housing ($d=8$)
MSR,39,40,8,0.0129758004163068,0.0024200227285626,0.00597923426372935,0.01233877883449755,Housing ($d=8$)
MSR,39,58,8,0.01649155455125328,0.0030426374621369,0.00549319781487315,0.014583878291092648,Housing ($d=8$)
MSR,39,84,8,0.009046350267819464,0.00184938632584235,0.0036010161038148,0.0073960638398592,Housing ($d=8$)
MSR,39,122,8,0.0036886692498994465,0.00062147775312625,0.00164519369462245,0.003049438201218275,Housing ($d=8$)
MSR,39,176,8,0.001036344062572285,0.00020930830745657502,0.00039502410653555,0.000809076961283125,Housing ($d=8$)
MSR,39,256,8,1.724991421863421e-29,9.200184641737198e-30,1.417047973314568e-29,1.9008248715699163e-29,Housing ($d=8$)
PermutationSampling,37,9,8,0.08085951671611082,0.02502404222349485,0.0436407367972145,0.07363579530152123,Housing ($d=8$)
PermutationSampling,37,13,8,0.08085951671611082,0.02502404222349485,0.0436407367972145,0.07363579530152123,Housing ($d=8$)
PermutationSampling,37,19,8,0.0015623885883812793,0.0003475338798979,0.0007168870490820501,0.001752409834175075,Housing ($d=8$)
PermutationSampling,37,27,8,0.0015062214268283637,0.00021956789744415002,0.00080036642770215,0.0017474274612509998,Housing ($d=8$)
PermutationSampling,37,40,8,0.0005808332013627123,9.764504072206692e-05,0.00026484935250395,0.00048348662054910005,Housing ($d=8$)
PermutationSampling,37,58,8,0.0003878549948612958,7.590945884973006e-05,0.0001338772217667,0.00035288150769735,Housing ($d=8$)
PermutationSampling,37,84,8,0.0002440115288671654,4.600806167613595e-05,0.0001454421907052,0.00032028892279947497,Housing ($d=8$)
PermutationSampling,37,122,8,0.00016428730246638277,4.232794446300642e-05,9.247350384807663e-05,0.0002163840833934,Housing ($d=8$)
PermutationSampling,37,176,8,0.00016418559758651975,2.623488835547482e-05,9.948120617984673e-05,0.000203818148626625,Housing ($d=8$)
PermutationSampling,37,256,8,6.913170231112406e-05,1.5671192090285796e-05,4.9483773414444346e-05,8.122936824442588e-05,Housing ($d=8$)
PermutationSampling,39,9,8,0.013181121334866317,0.003837893663444925,0.00789258818873345,0.01212648697477355,Housing ($d=8$)
PermutationSampling,39,13,8,0.010205524509198864,0.003786733045756075,0.00660656583209635,0.013585713170939524,Housing ($d=8$)
PermutationSampling,39,19,8,0.0027151822452359925,0.0004743722216542,0.0011610464198139499,0.0028493738886163997,Housing ($d=8$)
PermutationSampling,39,27,8,0.0024604496450967434,0.000705631766819025,0.0015910497606695501,0.003090585204396675,Housing ($d=8$)
PermutationSampling,39,40,8,0.0027958702631819734,0.001057408501126025,0.00234654257873285,0.003438537649027075,Housing ($d=8$)
PermutationSampling,39,58,8,0.0006207854492581555,0.000168669586302775,0.00033364775794334997,0.000772515499745175,Housing ($d=8$)
PermutationSampling,39,84,8,0.0007814481046475914,0.00015546448087585,0.0004027185406591,0.000901973217878975,Housing ($d=8$)
PermutationSampling,39,122,8,0.00040525001719208365,6.114268677552086e-05,0.00016884140464089998,0.000330849005682425,Housing ($d=8$)
PermutationSampling,39,176,8,0.0013566753130839018,0.00038122745795335,0.0007037212988515501,0.001314752636340275,Housing ($d=8$)
PermutationSampling,39,256,8,0.0004929246874218846,9.684678156821367e-05,0.0001982510617151,0.00048422865261459996,Housing ($d=8$)
PolySHAP-2ADD,37,40,8,0.00040166163004130064,5.82022055343691e-05,0.0001506710817607,0.00029214018493497497,Housing ($d=8$)
PolySHAP-2ADD,37,58,8,0.00017638092122719792,3.831744848515248e-05,0.0001241695886432,0.0002529376578933,Housing ($d=8$)
PolySHAP-2ADD,37,84,8,4.074185605604079e-05,8.110939364478828e-06,1.7992434029983185e-05,6.0959148710648366e-05,Housing ($d=8$)
PolySHAP-2ADD,37,122,8,2.9620307347770133e-05,5.7105210893131095e-06,2.0409593480329273e-05,3.939565909889542e-05,Housing ($d=8$)
PolySHAP-2ADD,37,176,8,7.826658759005878e-06,1.6055219394322168e-06,4.067849806197024e-06,5.825455218474257e-06,Housing ($d=8$)
PolySHAP-2ADD,37,256,8,1.727119545476033e-29,9.136527608326962e-30,1.3876523766796e-29,1.9414531495647383e-29,Housing ($d=8$)
PolySHAP-2ADD,39,40,8,0.0010294522206726877,0.000194177422528525,0.0003756837577988,0.0011143678060669998,Housing ($d=8$)
PolySHAP-2ADD,39,58,8,0.00036280710957985705,7.09855960036494e-05,0.00019745494161505,0.00042047996549972495,Housing ($d=8$)
PolySHAP-2ADD,39,84,8,7.341485699135288e-05,1.1961864251835844e-05,3.2680157660626334e-05,6.257988663962591e-05,Housing ($d=8$)
PolySHAP-2ADD,39,122,8,4.262446586235064e-05,8.916402514608532e-06,1.8146771185370458e-05,4.669654944577997e-05,Housing ($d=8$)
PolySHAP-2ADD,39,176,8,8.33600903118383e-06,1.0510091348282333e-06,3.1664845111834465e-06,7.35521916321525e-06,Housing ($d=8$)
PolySHAP-2ADD,39,256,8,1.727119545476033e-29,9.136527608326962e-30,1.3876523766796e-29,1.9414531495647383e-29,Housing ($d=8$)
PolySHAP-2ADD-50%,37,27,8,0.0006694681403855043,0.00012977493649765,0.00026032055349305,0.0008672397530192,Housing ($d=8$)
PolySHAP-2ADD-50%,37,40,8,0.00040166163004129365,5.820220553436605e-05,0.0001506710817607,0.00029214018493497497,Housing ($d=8$)
PolySHAP-2ADD-50%,37,58,8,0.0001763809212271875,3.831744848515081e-05,0.0001241695886432,0.0002529376578933,Housing ($d=8$)
PolySHAP-2ADD-50%,37,84,8,4.0741856056040604e-05,8.110939364478937e-06,1.799243402998311e-05,6.0959148710647336e-05,Housing ($d=8$)
PolySHAP-2ADD-50%,37,122,8,2.9620307347769408e-05,5.710521089312638e-06,2.0409593480328992e-05,3.939565909889579e-05,Housing ($d=8$)
PolySHAP-2ADD-50%,37,176,8,7.826658759006179e-06,1.605521939432294e-06,4.067849806196928e-06,5.825455218473517e-06,Housing ($d=8$)
PolySHAP-2ADD-50%,37,256,8,1.6801873760804408e-29,9.652847086147045e-30,1.3936081833772504e-29,1.7957385401106424e-29,Housing ($d=8$)
PolySHAP-2ADD-50%,39,27,8,0.008782515360225283,0.001024208610519975,0.00221213661447395,0.0076982432556273505,Housing ($d=8$)
PolySHAP-2ADD-50%,39,40,8,0.0006881062271616359,0.00012149036442835,0.00028532013264764996,0.0005651981526465,Housing ($d=8$)
PolySHAP-2ADD-50%,39,58,8,0.0007044245090776272,0.00015775205973135,0.0002711232913721,0.0005328966947548,Housing ($d=8$)
PolySHAP-2ADD-50%,39,84,8,0.00013705324783636226,4.796478981963298e-05,9.549243938557481e-05,0.000156407996623,Housing ($d=8$)
PolySHAP-2ADD-50%,39,122,8,0.00010180871786610118,3.111574772447395e-05,5.248894764017165e-05,0.00010326804897080915,Housing ($d=8$)
PolySHAP-2ADD-50%,39,176,8,2.6264698850302946e-05,6.543663540156832e-06,1.4448680227762316e-05,3.5056801903972205e-05,Housing ($d=8$)
PolySHAP-2ADD-50%,39,256,8,1.6801873760804408e-29,9.652847086147045e-30,1.3936081833772504e-29,1.7957385401106424e-29,Housing ($d=8$)
PolySHAP-3ADD,37,122,8,4.828107616269941e-06,1.817606326086412e-06,3.180105102701475e-06,7.191922770190096e-06,Housing ($d=8$)
PolySHAP-3ADD,37,176,8,1.0957903601960964e-07,1.3256553918070701e-08,4.010979985258271e-08,1.186434490297199e-07,Housing ($d=8$)
PolySHAP-3ADD,37,256,8,2.3132800667655267e-29,6.515839848131632e-30,1.0987665743840032e-29,2.25387677809998e-29,Housing ($d=8$)
PolySHAP-3ADD,39,122,8,2.215077035568835e-05,3.7051263618673983e-06,8.000719677326244e-06,2.1787711614720817e-05,Housing ($d=8$)
PolySHAP-3ADD,39,176,8,7.761976777909143e-07,1.4296177332412441e-07,2.9644178347506757e-07,1.376635854292906e-06,Housing ($d=8$)
PolySHAP-3ADD,39,256,8,2.3132800667655267e-29,6.515839848131632e-30,1.0987665743840032e-29,2.25387677809998e-29,Housing ($d=8$)
PolySHAP-3ADD-50%,37,84,8,0.00013819558622713812,1.6171859790755778e-05,5.475702470397038e-05,0.00010271376139771318,Housing ($d=8$)
PolySHAP-3ADD-50%,37,122,8,5.638268815690497e-05,3.568777243349346e-06,9.67891906615303e-06,3.892335965439967e-05,Housing ($d=8$)
PolySHAP-3ADD-50%,37,176,8,9.235790104278531e-06,5.872565348902229e-07,1.4411206083333946e-06,4.284496283634287e-06,Housing ($d=8$)
PolySHAP-3ADD-50%,37,256,8,1.7000653963685294e-29,9.694171315278397e-30,1.4354360962626306e-29,1.8973486550068793e-29,Housing ($d=8$)
PolySHAP-3ADD-50%,39,84,8,9.559956182612465e-05,9.322353856368964e-06,2.0829513664519678e-05,7.44274912349571e-05,Housing ($d=8$)
PolySHAP-3ADD-50%,39,122,8,5.0952058783770335e-05,3.953876510763094e-06,1.059914696877232e-05,5.5124531111445774e-05,Housing ($d=8$)
PolySHAP-3ADD-50%,39,176,8,4.0738387347046314e-06,4.824964018826006e-07,1.0161400280650854e-06,3.4556036451279164e-06,Housing ($d=8$)
PolySHAP-3ADD-50%,39,256,8,1.7000653963685294e-29,9.694171315278397e-30,1.4354360962626306e-29,1.8973486550068793e-29,Housing ($d=8$)
PolySHAP-3ADD-dlog(d),37,122,8,4.9820893210575796e-05,2.5462039154398322e-06,5.260382835254048e-06,2.0918565481311433e-05,Housing ($d=8$)
PolySHAP-3ADD-dlog(d),37,176,8,1.0017167292007527e-05,4.698164478724729e-07,1.5929858031708962e-06,4.985867455554232e-06,Housing ($d=8$)
PolySHAP-3ADD-dlog(d),37,256,8,2.2633095220268664e-29,5.420523692397365e-30,8.442329305054656e-30,2.702075611116312e-29,Housing ($d=8$)
PolySHAP-4ADD,37,176,8,1.0957903601959788e-07,1.3256553918108932e-08,4.0109799852500775e-08,1.1864344902967474e-07,Housing ($d=8$)
PolySHAP-4ADD,37,256,8,3.998173962775749e-29,1.2943923735617387e-29,2.1786738228850086e-29,2.9245744678307746e-29,Housing ($d=8$)
PolySHAP-4ADD,39,176,8,5.177884011750465e-07,3.120765558360953e-08,1.4901707673963833e-07,6.479314012350587e-07,Housing ($d=8$)
PolySHAP-4ADD,39,256,8,3.998173962775749e-29,1.2943923735617387e-29,2.1786738228850086e-29,2.9245744678307746e-29,Housing ($d=8$)
RegressionMSR,37,9,8,0.029654929081610635,0.012933150149550824,0.0180411974226487,0.03268474549107803,Housing ($d=8$)
RegressionMSR,37,13,8,0.007599617877941836,0.0013657073851619,0.0034400460734674,0.00791560597558535,Housing ($d=8$)
RegressionMSR,37,19,8,0.02867610100819627,0.006986745257613025,0.0157375400716353,0.030106793597123076,Housing ($d=8$)
RegressionMSR,37,27,8,0.00100489590732418,0.000290679872290925,0.0005877496557348,0.001342896341466875,Housing ($d=8$)
RegressionMSR,37,40,8,0.0009364154388710657,0.00017388771476042498,0.00037701230825705,0.000642967340456575,Housing ($d=8$)
RegressionMSR,37,58,8,0.0002981454431751279,6.378313030412282e-05,0.00013876235098205002,0.000230990562882325,Housing ($d=8$)
RegressionMSR,37,84,8,3.48887385832255e-05,6.9757377299884366e-06,1.4570628819756385e-05,3.991475052167327e-05,Housing ($d=8$)
RegressionMSR,37,122,8,1.0680175271897864e-05,1.970071703490032e-06,5.755366183561307e-06,9.586191034373681e-06,Housing ($d=8$)
RegressionMSR,37,176,8,1.0378297809862052e-06,1.0759287205840819e-07,2.6001835215151643e-07,9.757685511394839e-07,Housing ($d=8$)
RegressionMSR,37,256,8,2.0963058200758844e-15,2.900023226366933e-16,9.559554634784994e-16,2.1179919933416984e-15,Housing ($d=8$)
RegressionMSR,39,9,8,0.021034059041214494,0.009348562824574524,0.013624430777665252,0.023550442562434,Housing ($d=8$)
RegressionMSR,39,13,8,0.00851287390876284,0.0031042731439724002,0.0054311762664205,0.009831304758290249,Housing ($d=8$)
RegressionMSR,39,19,8,0.00486019852745905,0.00132288206645185,0.0031006011230386,0.005239693769288276,Housing ($d=8$)
RegressionMSR,39,27,8,0.0018330122941173832,0.00046028548372385,0.00074227134701065,0.00168453598478635,Housing ($d=8$)
RegressionMSR,39,40,8,0.00046360620094403526,0.000160330707366875,0.0002420836323631,0.000557832666100725,Housing ($d=8$)
RegressionMSR,39,58,8,0.00020804421712077592,5.012711854502382e-05,7.159649188835472e-05,0.000149687455676875,Housing ($d=8$)
RegressionMSR,39,84,8,4.603687510450489e-05,1.7412073494964684e-05,2.958217194625819e-05,5.805658134627387e-05,Housing ($d=8$)
RegressionMSR,39,122,8,1.880020961411004e-05,7.334072160383796e-06,1.3824186699296571e-05,2.1155604736395766e-05,Housing ($d=8$)
RegressionMSR,39,176,8,9.035852817798153e-07,1.5404925912936958e-07,4.2303728940214104e-07,9.674052670605415e-07,Housing ($d=8$)
RegressionMSR,39,256,8,2.0963058200758844e-15,2.900023226366933e-16,9.559554634784994e-16,2.1179919933416984e-15,Housing ($d=8$)
SVARM,37,9,8,0.07319266294783475,0.023137129615186876,0.03743316055536715,0.05636090955870922,Housing ($d=8$)
SVARM,37,13,8,0.03854986301164856,0.012200877474464725,0.02151541835061825,0.03192660910200047,Housing ($d=8$)
